2025-07-28 05:18:55,859  INFO     [etl.handlers.atom_feed:173]  ➕ Extracted and staged archive lst_vbk_vindkraftverk.zip into data\staging\LST\vindkraftskollen_vindkraftverk
2025-07-28 05:18:55,859  INFO     [etl.handlers.atom_feed:180]  Source 'Vindkraftskollen: Vindkraftverk' expects a GPKG. Searching in extracted contents of lst_vbk_vindkraftverk.zip...
2025-07-28 05:18:55,861  INFO     [etl.handlers.atom_feed:197]  Renaming/moving extracted GPKG 'lst.vbk_vindkraftverk.gpkg' to 'vindkraftskollen_vindkraftverk.gpkg'
2025-07-28 05:18:55,862  INFO     [etl.handlers.atom_feed:207]  ✅ Successfully staged GPKG 'vindkraftskollen_vindkraftverk.gpkg' for source 'Vindkraftskollen: Vindkraftverk'.
2025-07-28 05:18:55,862  INFO     [pipeline:623]  🚚 Vindkraftskollen: Projekteringsområden
2025-07-28 05:18:55,864  INFO     [etl.handlers.atom_feed:41]  🌐 Reading Atom feed for source 'Vindkraftskollen: Projekteringsområden' from URL: https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ATOM/ATOM_lst.vbk_projekteringsomraden.xml
2025-07-28 05:18:55,866  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:55,977  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "HEAD /gemensamt/geodata/ATOM/ATOM_lst.vbk_projekteringsomraden.xml HTTP/1.1" 200 0
2025-07-28 05:18:55,977  INFO     [etl.utils.io:44]  ⬇ vindkraftskollen_projekteringsomraden_feed.xml (1.0 KB)
2025-07-28 05:18:55,979  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:56,083  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "GET /gemensamt/geodata/ATOM/ATOM_lst.vbk_projekteringsomraden.xml HTTP/1.1" 200 1049
2025-07-28 05:18:56,085  INFO     [etl.utils.io:82]  ✅ vindkraftskollen_projekteringsomraden_feed.xml
2025-07-28 05:18:56,088  INFO     [etl.handlers.atom_feed:77]  Target staging directory for all content from Atom source 'Vindkraftskollen: Projekteringsområden': data\staging\LST\vindkraftskollen_projekteringsomraden
2025-07-28 05:18:56,088  INFO     [etl.handlers.atom_feed:105]  Found linked resource in Atom feed for 'Vindkraftskollen: Projekteringsområden': https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ShapeExport/lst.vbk_projekteringsomraden.zip
2025-07-28 05:18:56,242  INFO     [etl.utils.http:110]      Derived filename by unquoting URL basename ('https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ShapeExport/lst.vbk_projekteringsomraden.zip'): lst.vbk_projekteringsomraden.zip
2025-07-28 05:18:56,243  INFO     [etl.handlers.atom_feed:157]  Attempting to download linked resource: https://ext-dokument.lansstyrelsen.se/gemensamt/geodata/ShapeExport/lst.vbk_projekteringsomraden.zip 
        -> to local file: lst_vbk_projekteringsomraden.zip
2025-07-28 05:18:56,244  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:56,341  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "HEAD /gemensamt/geodata/ShapeExport/lst.vbk_projekteringsomraden.zip HTTP/1.1" 200 0
2025-07-28 05:18:56,341  INFO     [etl.utils.io:44]  ⬇ lst_vbk_projekteringsomraden.zip (4.5 MB)
2025-07-28 05:18:56,342  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:56,458  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "GET /gemensamt/geodata/ShapeExport/lst.vbk_projekteringsomraden.zip HTTP/1.1" 200 4735498
2025-07-28 05:18:56,868  INFO     [etl.utils.io:82]  ✅ lst_vbk_projekteringsomraden.zip
2025-07-28 05:18:56,868  INFO     [etl.handlers.atom_feed:168]  Downloaded file 'lst_vbk_projekteringsomraden.zip' is a ZIP archive. Extracting...
2025-07-28 05:18:56,868  INFO     [etl.utils.io:88]  📦 Extracting lst_vbk_projekteringsomraden.zip → C:\Git\ETL-pipeline\data\staging\LST\vindkraftskollen_projekteringsomraden
2025-07-28 05:18:56,937  INFO     [etl.handlers.atom_feed:173]  ➕ Extracted and staged archive lst_vbk_projekteringsomraden.zip into data\staging\LST\vindkraftskollen_projekteringsomraden
2025-07-28 05:18:56,938  INFO     [etl.handlers.atom_feed:180]  Source 'Vindkraftskollen: Projekteringsområden' expects a GPKG. Searching in extracted contents of lst_vbk_projekteringsomraden.zip...
2025-07-28 05:18:56,940  INFO     [etl.handlers.atom_feed:197]  Renaming/moving extracted GPKG 'lst.vbk_projekteringsomraden.gpkg' to 'vindkraftskollen_projekteringsomraden.gpkg'
2025-07-28 05:18:56,941  INFO     [etl.handlers.atom_feed:207]  ✅ Successfully staged GPKG 'vindkraftskollen_projekteringsomraden.gpkg' for source 'Vindkraftskollen: Projekteringsområden'.
2025-07-28 05:18:56,941  INFO     [pipeline:623]  🚚 Potentiellt förorenade områden
2025-07-28 05:18:56,942  INFO     [etl.handlers.file:165]  🔗 Single resource download mode for 'Potentiellt förorenade områden' from URL: https://ext-dokument.lansstyrelsen.se/Gemensamt/Geodata/Datadistribution/SWEREF99TM/EBH_Potentiellt_fororenade_omraden.zip
2025-07-28 05:18:57,096  INFO     [etl.utils.http:110]      Derived filename by unquoting URL basename ('https://ext-dokument.lansstyrelsen.se/Gemensamt/Geodata/Datadistribution/SWEREF99TM/EBH_Potentiellt_fororenade_omraden.zip'): EBH_Potentiellt_fororenade_omraden.zip
2025-07-28 05:18:57,097  DEBUG    [etl.handlers.file:251]  Attempting to download: https://ext-dokument.lansstyrelsen.se/Gemensamt/Geodata/Datadistribution/SWEREF99TM/EBH_Potentiellt_fororenade_omraden.zip 
    -> to local file: potentiellt_fororenade_omraden.zip 
    -> staging dir: data\staging\LST\potentiellt_fororenade_omraden
2025-07-28 05:18:57,099  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:57,198  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "HEAD /Gemensamt/Geodata/Datadistribution/SWEREF99TM/EBH_Potentiellt_fororenade_omraden.zip HTTP/1.1" 200 0
2025-07-28 05:18:57,198  INFO     [etl.utils.io:44]  ⬇ potentiellt_fororenade_omraden.zip (5.0 MB)
2025-07-28 05:18:57,199  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-dokument.lansstyrelsen.se:443
2025-07-28 05:18:57,324  DEBUG    [urllib3.connectionpool:544]  https://ext-dokument.lansstyrelsen.se:443 "GET /Gemensamt/Geodata/Datadistribution/SWEREF99TM/EBH_Potentiellt_fororenade_omraden.zip HTTP/1.1" 200 5247555
2025-07-28 05:18:57,801  INFO     [etl.utils.io:82]  ✅ potentiellt_fororenade_omraden.zip
2025-07-28 05:18:57,802  INFO     [etl.handlers.file:283]  Determined staged_data_type: 'shapefile_collection' for downloaded file 'potentiellt_fororenade_omraden.zip'
2025-07-28 05:18:57,802  INFO     [etl.utils.io:88]  📦 Extracting potentiellt_fororenade_omraden.zip → C:\Git\ETL-pipeline\data\staging\LST\potentiellt_fororenade_omraden
2025-07-28 05:18:57,999  INFO     [etl.handlers.file:358]  ➕ Extracted and staged archive potentiellt_fororenade_omraden.zip to data\staging\LST\potentiellt_fororenade_omraden
2025-07-28 05:18:57,999  INFO     [pipeline:623]  🚚 Riksintressen
2025-07-28 05:18:58,000  INFO     [etl.handlers.rest_api:69]  🚀 Initializing RestApiDownloadHandler for source: Riksintressen
2025-07-28 05:18:58,001  INFO     [etl.handlers.rest_api:337]  🌐 Processing REST API source: 'Riksintressen' from URL: https://ext-geodata-nationella.lansstyrelsen.se/arcgis/rest/services/LST/lst_lst_riksintressen_4/MapServer
2025-07-28 05:18:58,002  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-geodata-nationella.lansstyrelsen.se:443
2025-07-28 05:18:58,163  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-nationella.lansstyrelsen.se:443 "GET /arcgis/rest/services/LST/lst_lst_riksintressen_4/MapServer?f=json HTTP/1.1" 200 1106
2025-07-28 05:18:58,163  INFO     [etl.handlers.rest_api:362]  Found explicit layer_ids in config: [0] for source 'Riksintressen'. Processing only these.
2025-07-28 05:18:58,163  INFO     [etl.handlers.rest_api:441]  Source 'Riksintressen': Will attempt to query 1 layer(s): ['0']
2025-07-28 05:18:58,163  INFO     [etl.handlers.rest_api:683]  🚚 lst_riksintresse_rorligt_friluftsliv_mb4kap_1plus2
2025-07-28 05:18:58,164  DEBUG    [etl.handlers.rest_api:684]  Querying Layer ID: 0 (Sanitized Name: lst_riksintresse_rorligt_friluftsliv_mb4kap_1plus2, Original: LST_Riksintresse_Rorligt_Friluftsliv_MB4kap_1plus2) from https://ext-geodata-nationella.lansstyrelsen.se/arcgis/rest/services/LST/lst_lst_riksintressen_4/MapServer/0/query
2025-07-28 05:18:58,164  DEBUG    [etl.handlers.rest_api:555]  maxRecordCount not found in layer metadata, using default: 5000
2025-07-28 05:18:58,164  DEBUG    [etl.handlers.rest_api:207]  Applying BBOX: 586206,6551160,647910,6610992 (SRID: 3006)
2025-07-28 05:18:58,164  DEBUG    [etl.handlers.rest_api:590]  Fetching page 1 for layer lst_riksintresse_rorligt_friluftsliv_mb4kap_1plus2 (offset 0, limit 5000)
2025-07-28 05:18:58,320  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-nationella.lansstyrelsen.se:443 "GET /arcgis/rest/services/LST/lst_lst_riksintressen_4/MapServer/0/query?where=1%3D1&outFields=%2A&returnGeometry=true&f=geojson&geometry=586206%2C6551160%2C647910%2C6610992&geometryType=esriGeometryEnvelope&inSR=3006&spatialRel=esriSpatialRelIntersects&resultOffset=0&resultRecordCount=5000 HTTP/1.1" 200 None
2025-07-28 05:18:58,405  DEBUG    [etl.handlers.rest_api:292]  🏁 All features likely retrieved for layer lst_riksintresse_rorligt_friluftsliv_mb4kap_1plus2 (less than page limit or server maxRecordCount is 0).
2025-07-28 05:18:58,441  INFO     [etl.handlers.rest_api:311]  ✅ lst_riksintresse_rorligt_friluftsliv_mb4kap_1plus2: 6 features
2025-07-28 05:18:58,441  DEBUG    [etl.handlers.rest_api:315]  💾 Successfully saved 6 features for layer lst_riksintresse_rorligt_friluftsliv_mb4kap_1plus2 to C:\Git\ETL-pipeline\data\staging\LST\riksintressen\lst_riksintresse_rorligt_friluftsliv_mb4kap_1plus2.geojson
2025-07-28 05:18:58,441  INFO     [pipeline:623]  🚚 Riksintressen - Vindbruk
2025-07-28 05:18:58,442  INFO     [etl.handlers.rest_api:69]  🚀 Initializing RestApiDownloadHandler for source: Riksintressen - Vindbruk
2025-07-28 05:18:58,442  INFO     [etl.handlers.rest_api:337]  🌐 Processing REST API source: 'Riksintressen - Vindbruk' from URL: https://ext-geodata-nationella.lansstyrelsen.se/arcgis/rest/services/LST/lst_lst_riksintressen_vindbruk_4/MapServer
2025-07-28 05:18:58,471  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-nationella.lansstyrelsen.se:443 "GET /arcgis/rest/services/LST/lst_lst_riksintressen_vindbruk_4/MapServer?f=json HTTP/1.1" 200 123
2025-07-28 05:18:58,472  WARNING  [etl.handlers.rest_api:434]  ⚠️ No layers identified or specified to query for source 'Riksintressen - Vindbruk'. Check service metadata and `layer_ids` config.
2025-07-28 05:18:58,472  INFO     [pipeline:623]  🚚 LstD Föreskrifter
2025-07-28 05:18:58,472  INFO     [etl.handlers.rest_api:69]  🚀 Initializing RestApiDownloadHandler for source: LstD Föreskrifter
2025-07-28 05:18:58,473  INFO     [etl.handlers.rest_api:337]  🌐 Processing REST API source: 'LstD Föreskrifter' from URL: https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_Foreskrifter_EXT/MapServer
2025-07-28 05:18:58,473  DEBUG    [urllib3.connectionpool:1049]  Starting new HTTPS connection (1): ext-geodata-lokala-visning.lansstyrelsen.se:443
2025-07-28 05:18:58,624  DEBUG    [urllib3.connectionpool:544]  https://ext-geodata-lokala-visning.lansstyrelsen.se:443 "GET /arcgis/rest/services/LSTD/LstD_Foreskrifter_EXT/MapServer?f=json HTTP/1.1" 200 None
2025-07-28 05:18:58,625  INFO     [etl.handlers.rest_api:396]  No explicit layer_ids in config for source 'LstD Föreskrifter'. Discovering all layers from service metadata.
2025-07-28 05:18:58,625  INFO     [etl.handlers.rest_api:441]  Source 'LstD Föreskrifter': Will attempt to query 1 layer(s): ['0']
2025-07-28 05:18:58,625  INFO     [etl.handlers.rest_api:683]  🚚 lstd_sjotrafikforeskrifter
2025-07-28 05:18:58,625  DEBUG    [etl.handlers.rest_api:684]  Querying Layer ID: 0 (Sanitized Name: lstd_sjotrafikforeskrifter, Original: LstD Sjötrafikföreskrifter) from https://ext-geodata-lokala-visning.lansstyrelsen.se/arcgis/rest/services/LSTD/LstD_Foreskrifter_EXT/MapServer/0/query
2025-07-28 05:18:58,625  DEBUG    [etl.handlers.rest_api:555]  maxRecordCount not found in layer metadata, using default: 5000
2025-07-28 05:18:58,625  DEBUG    [etl.handlers.rest_api:207]  Applying BBOX: 586206,6551160,647910,6610992 (SRID: 3006)
2025-07-28 05:18:58,626  DEBUG    [etl.handlers.rest_api:590]  Fetching page 1 for layer lstd_sjotrafikforeskrifter (offset 0, limit 5000)
